id_Commune;id_Region;Nom_commune;code_dep
27340;28;Honguemare-Guenouville;27
27341;28;L'Hosmes;27
27342;28;Houetteville;27
27343;28;Houlbec-Cocherel;27
27345;28;La Houssaye;27
27346;28;Houville-en-Vexin;27
27347;28;Huest;27
27348;28;Igoville;27
27349;28;Illeville-sur-Montfort;27
27350;28;Illiers-l'Evêque;27
27351;28;Incarville;27
27353;28;Irreville;27
27354;28;Iville;27
27355;28;Ivry-la-Bataille;27
27358;28;Jouy-sur-Eure;27
27359;28;Juignettes;27
27360;28;Jumelles;27
27361;28;La Lande-Saint-Leger;27
27363;28;Le Landin;27
27364;28;Launay;27
27365;28;Lery;27
27366;28;Letteguives;27
27367;28;Lieurey;27
27368;28;Lignerolles;27
27369;28;Lilly;27
27370;28;Lisors;27
27371;28;Livet-sur-Authou;27
27372;28;Longchamps;27
27373;28;Lorleau;27
27374;28;Louversey;27
27375;28;Louviers;27
27376;28;Louye;27
27377;28;Lyons-la-Forêt;27
27378;28;La Madeleine-de-Nonancourt;27
27379;28;Mainneville;27
27380;28;Malleville-sur-le-Bec;27
27381;28;Malouy;27
27382;28;Mandeville;27
27383;28;Mandres;27
27384;28;Manneville-la-Raoult;27
27385;28;Manneville-sur-Risle;27
27386;28;Le Manoir;27
27388;28;Marais-Vernier;27
27389;28;Marbeuf;27
27390;28;Marcilly-la-Campagne;27
27391;28;Marcilly-sur-Eure;27
27392;28;Martagny;27
27393;28;Martainville;27
27394;28;Martot;27
27395;28;Melicourt;27
27396;28;Menesqueville;27
27397;28;Menilles;27
27398;28;Menneval;27
27399;28;Mercey;27
27400;28;Merey;27
27401;28;Le Mesnil-Fuguet;27
27403;28;Le Mesnil-Jourdain;27
27404;28;Mesnil-Rousset;27
27405;28;Mesnil-sous-Vienne;27
27406;28;Mesnil-sur-l'Estree;27
27407;28;Mesnil-Verclives;27
27408;28;Mezieres-en-Vexin;27
27410;28;Miserey;27
27411;28;Moisville;27
27412;28;Terres de Bord;27
27413;28;Montfort-sur-Risle;27
27414;28;Montreuil-l'Argille;27
27415;28;Morainville-Jouveaux;27
27417;28;Morgny;27
27418;28;Morsan;27
27419;28;Mouettes;27
27420;28;Mouflaines;27
27421;28;Mousseaux-Neuville;27
27422;28;Muids;27
27423;28;Muzy;27
27424;28;Nagel-Seez-Mesnil;27
27425;28;Nassandres sur Risle;27
27426;28;Neaufles-Saint-Martin;27
27427;28;Neaufles-Auvergny;27
27428;28;Le Neubourg;27
27429;28;Neuilly;27
27430;28;La Neuve-Grange;27
27431;28;La Neuve-Lyre;27
27432;28;La Neuville-du-Bosc;27
27433;28;Neuville-sur-Authou;27
27434;28;Noards;27
27435;28;La Noe-Poulain;27
27436;28;Nogent-le-Sec;27
27437;28;Nojeon-en-Vexin;27
27438;28;Nonancourt;27
27439;28;Normanville;27
27440;28;Notre-Dame-de-l'Isle;27
27441;28;Notre-Dame-d'Epine;27
27442;28;Notre-Dame-du-Hamel;27
27444;28;Le Noyer-en-Ouche;27
27445;28;Noyers;27
27446;28;Ormes;27
27447;28;Le Val-Dore;27
27448;28;Pacy-sur-Eure;27
27451;28;Parville;27
27453;28;Perriers-sur-Andelle;27
27454;28;Perruel;27
27455;28;Piencourt;27
27456;28;Pinterville;27
27457;28;Piseux;27
27458;28;Pîtres;27
27459;28;Les Places;27
27460;28;Plainville;27
27462;28;Le Planquay;27
27463;28;Plasnes;27
27464;28;Le Plessis-Grohan;27
27465;28;Le Plessis-Hebert;27
27466;28;Le Plessis-Sainte-Opportune;27
27467;28;Pont-Audemer;27
27468;28;Pont-Authou;27
27469;28;Pont-de-l'Arche;27
27470;28;Pont-Saint-Pierre;27
27471;28;Porte-de-Seine;27
27472;28;Portes;27
27473;28;Port-Mort;27
27474;28;Poses;27
27475;28;La Poterie-Mathieu;27
27476;28;Les Preaux;27
27477;28;Pressagny-l'Orgueilleux;27
27478;28;Prey;27
27480;28;Puchay;27
27481;28;Pullay;27
27482;28;La Pyle;27
27483;28;Quatremare;27
27485;28;Quillebeuf-sur-Seine;27
27486;28;Quittebeuf;27
27487;28;Radepont;27
27488;28;Renneville;27
27489;28;Reuilly;27
27490;28;Richeville;27
27492;28;Romilly-la-Puthenaye;27
27493;28;Romilly-sur-Andelle;27
27495;28;La Roquette;27
27496;28;Rosay-sur-Lieure;27
27497;28;Rougemontiers;27
27498;28;Rouge-Perriers;27
27500;28;Routot;27
27501;28;Rouvray;27
27502;28;Rugles;27
27504;28;Sacquenville;27
27505;28;Saint-Agnan-de-Cernieres;27
27507;28;Saint-Andre-de-l'Eure;27
27508;28;Saint-Antonin-de-Sommaire;27
27511;28;Saint-Aubin-d'Ecrosville;27
27512;28;Saint-Aubin-de-Scellon;27
27514;28;Saint-Aubin-du-Thenney;27
27516;28;Treis-Sants-en-Ouche;27
27517;28;Saint-Aubin-sur-Gaillon;27
27518;28;Saint-Aubin-sur-Quillebeuf;27
27520;28;Saint-Benoît-des-Ombres;27
27521;28;Saint-Christophe-sur-Avre;27
27522;28;Saint-Christophe-sur-Conde;27
27524;28;Sainte-Colombe-la-Commanderie;27
27525;28;Sainte-Colombe-pres-Vernon;27
27527;28;Saint-Cyr-de-Salerne;27
27528;28;Le Vaudreuil;27
27529;28;Saint-Cyr-la-Campagne;27
27530;28;Saint-Denis-d'Augerons;27
27531;28;Saint-Denis-des-Monts;27
27533;28;Saint-Denis-le-Ferment;27
27534;28;Saint-Didier-des-Bois;27
27535;28;Saint-Elier;27
27536;28;Saint-Eloi-de-Fourques;27
27537;28;Saint-Etienne-du-Vauvray;27
27538;28;Saint-Etienne-l'Allier;27
27539;28;Saint-Etienne-sous-Bailleul;27
27540;28;Sainte-Genevieve-les-Gasny;27
27541;28;Le Mesnil-Saint-Jean;27
27542;28;Saint-Georges-du-Vievre;27
27543;28;Saint-Georges-Motel;27
27544;28;Saint-Germain-de-Fresney;27
27545;28;Saint-Germain-de-Pasquier;27
27546;28;Saint-Germain-des-Angles;27
27547;28;Saint-Germain-la-Campagne;27
27548;28;Saint-Germain-sur-Avre;27
27550;28;Saint-Gregoire-du-Vievre;27
27552;28;Saint-Jean-du-Thenney;27
27553;28;Saint-Julien-de-la-Liegue;27
27554;28;La Chapelle-Longueville;27
27555;28;Saint-Laurent-des-Bois;27
27556;28;Saint-Laurent-du-Tencement;27
27557;28;Saint-Leger-de-Rôtes;27
27558;28;Saint-Leger-du-Gennetey;27
27560;28;Saint-Luc;27
27561;28;Saint-Maclou;27
27562;28;Saint-Marcel;27
27563;28;Saint-Mards-de-Blacarville;27
27564;28;Saint-Mards-de-Fresne;27
27565;28;Le Lesme;27
27567;28;Sainte-Marie-de-Vatimesnil;27
27568;28;Sainte-Marthe;27
27569;28;Saint-Martin-du-Tilleul;27
27570;28;Saint-Martin-la-Campagne;27
27571;28;Saint-Martin-Saint-Firmin;27
27572;28;Saint-Meslin-du-Bosc;27
27576;28;Sainte-Opportune-du-Bosc;27
27577;28;Sainte-Opportune-la-Mare;27
27578;28;Sainte-Marie-d'Attez;27
27579;28;Saint-Ouen-de-Pontcheuil;27
27580;28;Saint-Ouen-de-Thouberville;27
27582;28;Saint-Ouen-du-Tilleul;27
27584;28;Saint-Paul-de-Fourques;27
27586;28;Saint-Philbert-sur-Boissey;27
27587;28;Saint-Philbert-sur-Risle;27
27589;28;Saint-Pierre-de-Bailleul;27
27590;28;Saint-Pierre-de-Cernieres;27
27591;28;Saint-Pierre-de-Cormeilles;27
27592;28;Saint-Pierre-de-Salerne;27
27593;28;Saint-Pierre-des-Fleurs;27
27594;28;Saint-Pierre-des-Ifs;27
27595;28;Saint-Pierre-du-Bosguerard;27
27597;28;Saint-Pierre-du-Val;27
27598;28;Saint-Pierre-du-Vauvray;27
27599;28;Saint-Pierre-la-Garenne;27
27601;28;Saint-Samson-de-la-Roque;27
27602;28;Saint-Sebastien-de-Morsent;27
27603;28;Saint-Simeon;27
27604;28;Saint-Sulpice-de-Grimbouville;27
27605;28;Saint-Sylvestre-de-Cormeilles;27
27606;28;Saint-Symphorien;27
27608;28;Saint-Victor-de-Chretienville;27
27609;28;Saint-Victor-d'Epine;27
27610;28;Saint-Victor-sur-Avre;27
27611;28;Saint-Vigor;27
27612;28;Saint-Vincent-des-Bois;27
27613;28;Saint-Vincent-du-Boulay;27
27614;28;Sancourt;27
27615;28;Sassey;27
27616;28;La Saussaye;27
27617;28;Saussay-la-Campagne;27
27618;28;Sebecourt;27
27620;28;Selles;27
27621;28;Serez;27
27622;28;Serquigny;27
27623;28;Surtauville;27
27624;28;Surville;27
27625;28;Suzay;27
27627;28;Le Theil-Nolent;27
27629;28;Thiberville;27
27630;28;Thibouville;27
27631;28;Thierville;27
27632;28;Le Thil;27
27633;28;Les Thilliers-en-Vexin;27
27635;28;Le Thuit;27
27638;28;Le Thuit de l'Oison;27
27640;28;Tilleul-Dame-Agnes;27
27641;28;Le Tilleul-Lambert;27
27643;28;Tillieres-sur-Avre;27
27644;28;Tilly;27
27645;28;Tocqueville;27
27646;28;Le Torpt;27
27649;28;Touffreville;27
27650;28;Tournedos-Bois-Hubert;27
27652;28;Tourneville;27
27654;28;Tourville-la-Campagne;27
27655;28;Tourville-sur-Pont-Audemer;27
27656;28;Toutainville;27
27658;28;Le Tremblay-Omonville;27
27659;28;La Trinite;27
27660;28;La Trinite-de-Reville;27
27661;28;La Trinite-de-Thouberville;27
27662;28;Triqueville;27
27663;28;Le Troncq;27
27664;28;Le Tronquay;27
27665;28;Trouville-la-Haule;27
27666;28;La Vacherie;27
27667;28;Valailles;27
27668;28;Le Val-David;27
27669;28;Valletot;27
27670;28;Vandrimare;27
27671;28;Vannecrocq;27
27672;28;VascÅ“uil;27
27673;28;Vatteville;27
27674;28;Vaux-sur-Eure;27
27677;28;Venon;27
27678;28;Les Ventes;27
27679;28;Verneuil d'Avre et d'Iton;27
27680;28;Verneusses;27
27681;28;Vernon;27
27682;28;Vesly;27
27683;28;Vezillon;27
27684;28;Le Vieil-Evreux;27
27685;28;La Vieille-Lyre;27
27686;28;Vieux-Port;27
27689;28;Villegats;27
27690;28;Villers-en-Vexin;27
27691;28;Villers-sur-le-Roule;27
27692;28;Villettes;27
27693;28;Sylvains-Les-Moulins;27
27694;28;Villez-sous-Bailleul;27
27695;28;Villez-sur-le-Neubourg;27
27696;28;Villiers-en-DesÅ“uvre;27
27697;28;Vironvay;27
27698;28;Vitot;27
27699;28;Voiscreville;27
27700;28;Vraiville;27
27701;28;Val-de-Reuil;27
2825;24;Barmainville;28
2835;24;Bercheres-les-Pierres;28
2836;24;Bercheres-sur-Vesgre;28
2837;24;Berou-la-Mulotiere;28
2838;24;Bethonvilliers;28
2839;24;Beville-le-Comte;28
2840;24;Billancelles;28
2841;24;Blandainville;28
2845;24;Boissy-en-Drouais;28
2846;24;Boissy-les-Perche;28
2847;24;Boisville-la-Saint-Pere;28
2848;24;La Bourdiniere-Saint-Loup;28
2849;24;Bonce;28
2850;24;Boncourt;28
2851;24;Bonneval;28
2852;24;Bouglainval;28
2853;24;Le Boullay-les-Deux-Eglises;28
2854;24;Le Boullay-Mivoye;28
2855;24;Le Boullay-Thierry;28
2856;24;Boutigny-Prouais;28
2857;24;Bouville;28
2858;24;Brechamps;28
2859;24;Brezolles;28
2860;24;Briconville;28
2861;24;Brou;28
2862;24;Broue;28
2864;24;Bû;28
2865;24;Bullainville;28
2867;24;Cernay;28
2868;24;Challet;28
2870;24;Champhol;28
2871;24;Champrond-en-Gatine;28
2872;24;Champrond-en-Perchet;28
2873;24;Champseru;28
2874;24;La Chapelle-d'Aunainville;28
2875;24;La Chapelle-du-Noyer;28
2876;24;La Chapelle-Forainvilliers;28
2877;24;La Chapelle-Fortin;28
2878;24;Chapelle-Guillaume;28
2879;24;Chapelle-Royale;28
2880;24;Charbonnieres;28
2881;24;Charonville;28
2882;24;Charpont;28
2884;24;Chartainvilliers;28
2885;24;Chartres;28
2886;24;Chassant;28
2887;24;Chataincourt;28
2888;24;Chateaudun;28
2889;24;Chateauneuf-en-Thymerais;28
2890;24;Les Chatelets;28
2891;24;Les Chatelliers-Notre-Dame;28
2892;24;Chatenay;28
2894;24;Chaudon;28
2895;24;Chauffours;28
2896;24;La Chaussee-d'Ivry;28
2898;24;Cherisy;28
2899;24;Chuisnes;28
28100;24;Cintray;28
28102;24;Clevilliers;28
28103;24;Cloyes-les-Trois-Rivieres;28
28104;24;Coltainville;28
28105;24;Combres;28
28106;24;Conie-Molitard;28
28107;24;Corancez;28
28108;24;Cormainville;28
28109;24;Les Corvees-les-Yys;28
28110;24;Le Coudray;28
28111;24;Coudray-au-Perche;28
28113;24;Coulombs;28
28114;24;Courbehaye;28
28116;24;Courville-sur-Eure;28
28117;24;Crecy-Couve;28
28118;24;Croisilles;28
28119;24;La Croix-du-Perche;28
28120;24;Crucey-Villages;28
28121;24;Dambron;28
28122;24;Dammarie;28
28123;24;Dampierre-sous-Brou;28
28124;24;Dampierre-sur-Avre;28
28126;24;Dancy;28
28127;24;Dangeau;28
28128;24;Dangers;28
28129;24;Denonville;28
28130;24;Digny;28
28132;24;Donnemain-Saint-Mames;28
28134;24;Dreux;28
28135;24;Droue-sur-Drouette;28
28136;24;Ecluzelles;28
28137;24;Ecrosnes;28
28139;24;Epeautrolles;28
28140;24;Epernon;28
28141;24;Ermenonville-la-Grande;28
28142;24;Ermenonville-la-Petite;28
28143;24;Escorpain;28
28144;24;Les Etilleux;28
28146;24;Faverolles;28
28147;24;Favieres;28
28148;24;Le Favril;28
28149;24;La Ferte-Vidame;28
28151;24;Fessanvilliers-Mattanvilliers;28
28153;24;Flacey;28
28154;24;Fontaine-la-Guyon;28
28155;24;Fontaine-les-Ribouts;28
28156;24;Fontaine-Simon;28
28157;24;Fontenay-sur-Conie;28
28158;24;Fontenay-sur-Eure;28
28159;24;La Framboisiere;28
28160;24;Francourville;28
28161;24;Fraze;28
28162;24;Fresnay-le-Comte;28
28163;24;Fresnay-le-Gilmert;28
28164;24;Fresnay-l'Evêque;28
28166;24;Friaize;28
28167;24;Frunce;28
28168;24;Gallardon;28
28169;24;Garancieres-en-Beauce;28
28170;24;Garancieres-en-Drouais;28
28171;24;Garnay;28
28172;24;Gas;28
28173;24;Gasville-Oiseme;28
28175;24;La Gaudaine;28
28176;24;Le Gault-Saint-Denis;28
28177;24;Gellainville;28
28178;24;Germainville;28
28180;24;Gilles;28
28182;24;Gohory;28
28183;24;Gommerville;28
28184;24;Gouillons;28
28185;24;Goussainville;28
28187;24;Guainville;28
28188;24;Le Gue-de-Longroi;28
28189;24;Guilleville;28
28190;24;Guillonville;28
28191;24;Hanches;28
28192;24;Happonvilliers;28
28193;24;Havelu;28
28194;24;Houville-la-Branche;28
28195;24;Houx;28
28196;24;Illiers-Combray;28
28197;24;Intreville;28
28198;24;Jallans;28
28199;24;Janville-en-Beauce;28
28200;24;Jaudrais;28
28201;24;Jouy;28
28202;24;Lamblore;28
28203;24;Landelles;28
28206;24;Laons;28
28207;24;Lethuin;28
28208;24;Levainville;28
28209;24;Leves;28
28210;24;Levesville-la-Chenard;28
28211;24;Logron;28
28212;24;Loigny-la-Bataille;28
28213;24;Lormaye;28
28214;24;La Loupe;28
28215;24;Louville-la-Chenard;28
28216;24;Louvilliers-en-Drouais;28
28217;24;Louvilliers-les-Perche;28
28218;24;Luce;28
28219;24;Luigny;28
28220;24;Luisant;28
28221;24;Lumeau;28
28222;24;Luplante;28
28223;24;Luray;28
28225;24;Magny;28
28226;24;Maillebois;28
28227;24;Maintenon;28
28229;24;Mainvilliers;28
28230;24;Maisons;28
28231;24;La Manceliere;28
28232;24;Manou;28
28233;24;Marboue;28
28234;24;Marcheville;28
28235;24;Marchezais;28
28236;24;Arcisses;28
28237;24;Marolles-les-Buis;28
28239;24;Marville-Moutiers-Brûle;28
28240;24;Meauce;28
28242;24;Mereglise;28
28243;24;Merouville;28
28245;24;Meslay-le-Grenet;28
28246;24;Meslay-le-Vidame;28
28247;24;Le Mesnil-Simon;28
28248;24;Le Mesnil-Thomas;28
28249;24;Mevoisins;28
28251;24;Mezieres-en-Drouais;28
28252;24;Miermaigne;28
28253;24;Mignieres;28
28254;24;Mittainvilliers-Verigny;28
28255;24;Moinville-la-Jeulin;28
28256;24;Moleans;28
28257;24;Mondonville-Saint-Jean;28
28259;24;Montboissier;28
28260;24;Montharville;28
28261;24;Montigny-le-Chartif;28
28263;24;Montigny-sur-Avre;28
28264;24;Montireau;28
28265;24;Montlandon;28
28267;24;Montreuil;28
28268;24;Morainville;28
28269;24;Morancez;28
28270;24;Moriers;28
28271;24;Morvilliers;28
28272;24;Mottereau;28
28273;24;Moulhard;28
28274;24;Moutiers;28
28275;24;Neron;28
28276;24;Neuvy-en-Beauce;28
28277;24;Neuvy-en-Dunois;28
28278;24;Nogent-le-Phaye;28
28279;24;Nogent-le-Roi;28
28280;24;Nogent-le-Rotrou;28
28281;24;Nogent-sur-Eure;28
28282;24;Nonvilliers-Grandhoux;28
28283;24;Nottonville;28
28284;24;Oinville-Saint-Liphard;28
28285;24;Oinville-sous-Auneau;28
28286;24;Olle;28
28287;24;Orgeres-en-Beauce;28
28289;24;Ormoy;28
28290;24;Orrouer;28
28291;24;Ouarville;28
28292;24;Ouerre;28
28293;24;Oulins;28
28294;24;Oysonville;28
28296;24;Peronville;28
28298;24;Pierres;28
28299;24;Les Pinthieres;28
28300;24;Poinville;28
28301;24;Poisvilliers;28
28302;24;Pontgouin;28
28303;24;Poupry;28
28304;24;Prasville;28
28305;24;Pre-Saint-Evroult;28
28306;24;Pre-Saint-Martin;28
28308;24;Prudemanche;28
28309;24;Prunay-le-Gillon;28
28310;24;La Puisaye;28
28312;24;Puiseux;28
28313;24;Reclainville;28
28314;24;Les Ressuintes;28
28315;24;Revercourt;28
28316;24;Rohaire;28
28317;24;Roinville;28
28319;24;Rouvray-Saint-Denis;28
28321;24;Rouvres;28
28322;24;Rueil-la-Gadeliere;28
28323;24;Saint-Ange-et-Torçay;28
28324;24;Saint-Arnoult-des-Bois;28
28325;24;Saint-Aubin-des-Bois;28
28326;24;Saint-Avit-les-Guespieres;28
28327;24;Saint-Bomer;28
28329;24;Saint-Christophe;28
28330;24;Villemaury;28
28331;24;Saintigny;28
28332;24;Sainte-Gemme-Moronval;28
28333;24;Saint-Denis-des-Puits;28
28334;24;Saint-Denis-Lanneray;28
28335;24;Saint-Eliph;28
28336;24;Saint-Eman;28
28337;24;Saint-Georges-sur-Eure;28
28339;24;Saint-Germain-le-Gaillard;28
28341;24;Saint-Jean-de-Rebervilliers;28
28342;24;Saint-Jean-Pierre-Fixte;28
28343;24;Saint-Laurent-la-Gatine;28
28344;24;Saint-Leger-des-Aubees;28
28346;24;Saint-Lubin-de-Cravant;28
28347;24;Saint-Lubin-de-la-Haye;28
28348;24;Saint-Lubin-des-Joncherets;28
28349;24;Saint-Lucien;28
28350;24;Saint-Luperce;28
28351;24;Saint-Maixme-Hauterive;28
28352;24;Saint-Martin-de-Nigelles;28
28353;24;Saint-Maur-sur-le-Loir;28
28354;24;Saint-Maurice-Saint-Germain;28
28355;24;Saint-Ouen-Marchefroy;28
28357;24;Saint-Piat;28
28358;24;Saint-Prest;28
28359;24;Saint-Remy-sur-Avre;28
28360;24;Saint-Sauveur-Marville;28
28362;24;Saint-Victor-de-Buthon;28
28363;24;Sainville;28
28364;24;Sancheville;28
28365;24;Sandarville;28
28366;24;Santeuil;28
28367;24;Santilly;28
28368;24;La Saucelle;28
28369;24;Saulnieres;28
28370;24;Saumeray;28
28371;24;Saussay;28
28372;24;Senantes;28
28373;24;Senonches;28
28374;24;Serazereux;28
28375;24;Serville;28
28377;24;Sorel-Moussel;28
28378;24;Souance-au-Perche;28
28379;24;Soulaires;28
28380;24;Sours;28
28382;24;Terminiers;28
28383;24;Theuville;28
28385;24;Le Thieulin;28
28386;24;Thimert-Gatelles;28
28387;24;Thiron-Gardais;28
28388;24;Thivars;28
28389;24;Thiville;28
28390;24;Tillay-le-Peneux;28
28391;24;Toury;28
28392;24;Trancrainville;28
28393;24;Tremblay-les-Villages;28
28394;24;Treon;28
28395;24;Trizay-Coutretot-Saint-Serge;28
28396;24;Trizay-les-Bonneval;28
28397;24;Umpeau;28
28398;24;Unverre;28
28400;24;Varize;28
28401;24;Vaupillon;28
28403;24;Ver-les-Chartres;28
28404;24;Vernouillet;28
28405;24;Vert-en-Drouais;28
28406;24;Eole-en-Beauce;28
28407;24;Vicheres;28
28408;24;Vierville;28
28409;24;Vieuvicq;28
28410;24;Villampuy;28
28411;24;Villars;28
28414;24;Villebon;28
28415;24;Villemeux-sur-Eure;28
28417;24;Villiers-le-Morhier;28
28418;24;Villiers-Saint-Orien;28
28419;24;Vitray-en-Beauce;28
28421;24;Voise;28
28422;24;Les Villages Voveens;28
28423;24;Yermenonville;28
28424;24;Yevres;28
28425;24;Ymeray;28
28426;24;Ymonville;28
292;53;Arzano;29
2910;53;Bodilis;29
2911;53;Bohars;29
2912;53;Bolazec;29
2913;53;Botmeur;29
2914;53;Botsorhel;29
2915;53;Bourg-Blanc;29
2916;53;Brasparts;29
2917;53;Breles;29
2918;53;Brennilis;29
2919;53;Brest;29
2920;53;Briec;29
2921;53;Plouneour-Brignogan-plages;29
2922;53;Camaret-sur-Mer;29
2923;53;Carantec;29
2924;53;Carhaix-Plouguer;29
2925;53;Cast;29
2926;53;Chateaulin;29
2927;53;Chateauneuf-du-Faou;29
2928;53;Cleden-Cap-Sizun;29
2929;53;Cleden-Poher;29
2930;53;Cleder;29
2931;53;Clohars-Carnoet;29
2932;53;Clohars-Fouesnant;29
2933;53;Le Cloître-Pleyben;29
2934;53;Le Cloître-Saint-Thegonnec;29
2935;53;Coat-Meal;29
2936;53;Collorec;29
2937;53;Combrit;29
2938;53;Commana;29
2939;53;Concarneau;29
2940;53;Le Conquet;29
2941;53;Coray;29
2942;53;Crozon;29
2943;53;Daoulas;29
2944;53;Dineault;29
2945;53;Dirinon;29
2946;53;Douarnenez;29
2947;53;Le Drennec;29
2948;53;Edern;29
2949;53;Elliant;29
2951;53;Ergue-Gaberic;29
2953;53;Le Faou;29
2954;53;La Feuillee;29
2955;53;Le Folgoet;29
2956;53;La Forest-Landerneau;29
2957;53;La Forêt-Fouesnant;29
2958;53;Fouesnant;29
2959;53;Garlan;29
2960;53;Gouesnach;29
2961;53;Gouesnou;29
2962;53;Gouezec;29
2963;53;Goulien;29
2964;53;Goulven;29
2965;53;Gourlizon;29
2966;53;Guengat;29
2967;53;Guerlesquin;29
2968;53;Guiclan;29
2969;53;Guilers;29
2970;53;Guiler-sur-Goyen;29
2971;53;Guilligomarc'h;29
2972;53;Guilvinec;29
2973;53;Guimaec;29
2974;53;Guimiliau;29
2975;53;Guipavas;29
2976;53;Milizac-Guipronvel;29
2977;53;Guisseny;29
2978;53;Hanvec;29
2979;53;Henvic;29
2980;53;Hôpital-Camfrout;29
2981;53;Huelgoat;29
2982;53;ÃŽle-de-Batz;29
2983;53;ÃŽle-de-Sein;29
2984;53;ÃŽle-Molene;29
2985;53;ÃŽle-Tudy;29
2986;53;Irvillac;29
2987;53;Le Juch;29
2989;53;Kergloff;29
2990;53;Kerlaz;29
2991;53;Kerlouan;29
2993;53;Kernilis;29
2994;53;Kernoues;29
2995;53;Kersaint-Plabennec;29
2997;53;Lampaul-Guimiliau;29
2998;53;Lampaul-Plouarzel;29
2999;53;Lampaul-Ploudalmezeau;29
29100;53;Lanarvily;29
29101;53;Landeda;29
29102;53;Landeleau;29
29103;53;Landerneau;29
29104;53;Landevennec;29
29105;53;Landivisiau;29
29106;53;Landrevarzec;29
29107;53;Landudal;29
29108;53;Landudec;29
29109;53;Landunvez;29
29110;53;Langolen;29
29111;53;Lanhouarneau;29
29112;53;Lanildut;29
29113;53;Lanmeur;29
29114;53;Lanneanou;29
29115;53;Lannedern;29
29116;53;Lanneuffret;29
29117;53;Lannilis;29
29119;53;Lanrivoare;29
29120;53;Lanveoc;29
29122;53;Laz;29
29123;53;Lennon;29
29124;53;Lesneven;29
29125;53;Leuhan;29
29126;53;Loc-Brevalaire;29
29128;53;Loc-Eguiner;29
29130;53;Locmaria-Plouzane;29
29131;53;Locmelar;29
29132;53;Locquenole;29
29133;53;Locquirec;29
29134;53;Locronan;29
29135;53;Loctudy;29
29136;53;Locunole;29
29137;53;Logonna-Daoulas;29
29139;53;Loperec;29
29140;53;Loperhet;29
29141;53;Loqueffret;29
29142;53;Lothey;29
29143;53;Mahalon;29
29144;53;La Martyre;29
29145;53;Confort-Meilars;29
29146;53;Melgven;29
29147;53;Mellac;29
29148;53;Mespaul;29
29150;53;Moelan-sur-Mer;29
29151;53;Morlaix;29
29152;53;Motreff;29
29153;53;Nevez;29
29155;53;Ouessant;29
29156;53;Pencran;29
29158;53;Penmarch;29
29159;53;Peumerit;29
29160;53;Plabennec;29
29161;53;Pleuven;29
29162;53;Pleyben;29
29163;53;Pleyber-Christ;29
29165;53;Plobannalec-Lesconil;29
29166;53;Ploeven;29
29167;53;Plogastel-Saint-Germain;29
29168;53;Plogoff;29
29169;53;Plogonnec;29
29170;53;Plomelin;29
29171;53;Plomeur;29
29172;53;Plomodiern;29
29173;53;Ploneis;29
29174;53;Ploneour-Lanvern;29
29175;53;Plonevez-du-Faou;29
29176;53;Plonevez-Porzay;29
29177;53;Plouarzel;29
29178;53;Ploudalmezeau;29
29179;53;Ploudaniel;29
29180;53;Ploudiry;29
29181;53;Plouedern;29
29182;53;Plouegat-Guerand;29
29183;53;Plouegat-Moysan;29
29184;53;Plouenan;29
29185;53;Plouescat;29
29186;53;Plouezoc'h;29
29187;53;Plougar;29
29188;53;Plougasnou;29
29189;53;Plougastel-Daoulas;29
29190;53;Plougonvelin;29
29191;53;Plougonven;29
29192;53;Plougoulm;29
29193;53;Plougourvest;29
29195;53;Plouguerneau;29
29196;53;Plouguin;29
29197;53;Plouhinec;29
29198;53;Plouider;29
29199;53;Plouigneau;29
29201;53;Ploumoguer;29
29202;53;Plouneour-Menez;29
29204;53;Plouneventer;29
29205;53;Plounevezel;29
29206;53;Plounevez-Lochrist;29
29207;53;Plourin-les-Morlaix;29
29208;53;Plourin;29
29209;53;Plouvien;29
29210;53;Plouvorn;29
29211;53;Plouye;29
29212;53;Plouzane;29
29213;53;Plouzevede;29
29214;53;Plovan;29
29215;53;Plozevet;29
29216;53;Pluguffan;29
29217;53;Pont-Aven;29
29218;53;Pont-Croix;29
29220;53;Pont-l'Abbe;29
29221;53;Porspoder;29
29222;53;Port-Launay;29
29224;53;Pouldergat;29
29225;53;Pouldreuzic;29
29226;53;Poullan-sur-Mer;29
29227;53;Poullaouen;29
29228;53;Primelin;29
29229;53;Quemeneven;29
29230;53;Querrien;29
29232;53;Quimper;29
29233;53;Quimperle;29
29234;53;Redene;29
29235;53;Le Relecq-Kerhuon;29
29236;53;Riec-sur-Belon;29
29237;53;La Roche-Maurice;29
29238;53;Roscanvel;29
29239;53;Roscoff;29
29240;53;Rosnoen;29
29241;53;Rosporden;29
29243;53;Saint-Coulitz;29
29244;53;Saint-Derrien;29
29245;53;Saint-Divy;29
29246;53;Saint-Eloy;29
29247;53;Saint-Evarzec;29
29248;53;Saint-Fregant;29
29249;53;Saint-Goazec;29
29250;53;Saint-Hernin;29
29251;53;Saint-Jean-du-Doigt;29
29252;53;Saint-Jean-Trolimon;29
29254;53;Saint-Martin-des-Champs;29
29255;53;Saint-Meen;29
29256;53;Saint-Nic;29
29257;53;Saint-Pabu;29
29259;53;Saint-Pol-de-Leon;29
29260;53;Saint-Renan;29
29261;53;Saint-Rivoal;29
29262;53;Saint-Sauveur;29
29263;53;Saint-Segal;29
29264;53;Saint-Servais;29
29265;53;Sainte-Seve;29
